month,quarter,category,brand,is_zoetis,channel,geo_level,geo,true_sales,true_units
2025-12,2025-Q4,Vaccines,Vanguard,True,Retail,National,National,577515.77,26251
2025-12,2025-Q4,Vaccines,Vanguard,True,E-commerce,Region,Northeast,509436.51,23156
2025-12,2025-Q4,Vaccines,Vanguard,True,E-commerce,Region,South,805311.65,36605
2025-12,2025-Q4,Vaccines,Vanguard,True,E-commerce,Region,Midwest,522548.47,23752
2025-12,2025-Q4,Vaccines,Vanguard,True,E-commerce,Region,West,600112.51,27278
2025-12,2025-Q4,Vaccines,Vanguard,True,E-commerce,National,National,2437409.14,110791
2026-01,2026-Q1,Vaccines,Vanguard,True,Veterinary,Region,Northeast,3036576.18,138026
2026-01,2026-Q1,Vaccines,Vanguard,True,Veterinary,Region,South,4326369.14,196653
2026-01,2026-Q1,Vaccines,Vanguard,True,Veterinary,Region,Midwest,2854378.52,129744
2026-01,2026-Q1,Vaccines,Vanguard,True,Veterinary,Region,West,3016261.11,137103
2026-01,2026-Q1,Vaccines,Vanguard,True,Veterinary,National,National,13233584.95,601527
2026-01,2026-Q1,Vaccines,Vanguard,True,Retail,Region,Northeast,136572.63,6208
2026-01,2026-Q1,Vaccines,Vanguard,True,Retail,Region,South,208407.86,9473
2026-01,2026-Q1,Vaccines,Vanguard,True,Retail,Region,Midwest,119815.9,5446
2026-01,2026-Q1,Vaccines,Vanguard,True,Retail,Region,West,145613.75,6619
2026-01,2026-Q1,Vaccines,Vanguard,True,Retail,National,National,610410.14,27746
2026-01,2026-Q1,Vaccines,Vanguard,True,E-commerce,Region,Northeast,559906.57,25450
2026-01,2026-Q1,Vaccines,Vanguard,True,E-commerce,Region,South,887085.52,40322
2026-01,2026-Q1,Vaccines,Vanguard,True,E-commerce,Region,Midwest,583108.83,26505
2026-01,2026-Q1,Vaccines,Vanguard,True,E-commerce,Region,West,592433.23,26929
2026-01,2026-Q1,Vaccines,Vanguard,True,E-commerce,National,National,2622534.14,119206
2026-02,2026-Q1,Vaccines,Vanguard,True,Veterinary,Region,Northeast,3091989.46,140545
2026-02,2026-Q1,Vaccines,Vanguard,True,Veterinary,Region,South,4824489.04,219295
2026-02,2026-Q1,Vaccines,Vanguard,True,Veterinary,Region,Midwest,2974071.77,135185
2026-02,2026-Q1,Vaccines,Vanguard,True,Veterinary,Region,West,3147883.38,143086
2026-02,2026-Q1,Vaccines,Vanguard,True,Veterinary,National,National,14038433.65,638111
2026-02,2026-Q1,Vaccines,Vanguard,True,Retail,Region,Northeast,134849.76,6130
2026-02,2026-Q1,Vaccines,Vanguard,True,Retail,Region,South,211142.27,9597
2026-02,2026-Q1,Vaccines,Vanguard,True,Retail,Region,Midwest,133738.08,6079
2026-02,2026-Q1,Vaccines,Vanguard,True,Retail,Region,West,141531.22,6433
2026-02,2026-Q1,Vaccines,Vanguard,True,Retail,National,National,621261.33,28239
2026-02,2026-Q1,Vaccines,Vanguard,True,E-commerce,Region,Northeast,613816.5,27901
2026-02,2026-Q1,Vaccines,Vanguard,True,E-commerce,Region,South,986516.79,44842
2026-02,2026-Q1,Vaccines,Vanguard,True,E-commerce,Region,Midwest,597465.65,27158
2026-02,2026-Q1,Vaccines,Vanguard,True,E-commerce,Region,West,693166.29,31508
2026-02,2026-Q1,Vaccines,Vanguard,True,E-commerce,National,National,2890965.23,131408
2026-03,2026-Q1,Vaccines,Vanguard,True,Veterinary,Region,Northeast,3245374.42,147517
2026-03,2026-Q1,Vaccines,Vanguard,True,Veterinary,Region,South,4775088.02,217049
2026-03,2026-Q1,Vaccines,Vanguard,True,Veterinary,Region,Midwest,3162964.46,143771
2026-03,2026-Q1,Vaccines,Vanguard,True,Veterinary,Region,West,3414056.7,155184
2026-03,2026-Q1,Vaccines,Vanguard,True,Veterinary,National,National,14597483.6,663522
2026-03,2026-Q1,Vaccines,Vanguard,True,Retail,Region,Northeast,136797.19,6218
2026-03,2026-Q1,Vaccines,Vanguard,True,Retail,Region,South,213213.44,9692
2026-03,2026-Q1,Vaccines,Vanguard,True,Retail,Region,Midwest,128414.49,5837
2026-03,2026-Q1,Vaccines,Vanguard,True,Retail,Region,West,144960.81,6589
2026-03,2026-Q1,Vaccines,Vanguard,True,Retail,National,National,623385.94,28336
2026-03,2026-Q1,Vaccines,Vanguard,True,E-commerce,Region,Northeast,678503.14,30841
2026-03,2026-Q1,Vaccines,Vanguard,True,E-commerce,Region,South,1073195.66,48782
2026-03,2026-Q1,Vaccines,Vanguard,True,E-commerce,Region,Midwest,649767.59,29535
2026-03,2026-Q1,Vaccines,Vanguard,True,E-commerce,Region,West,657522.55,29887
2026-03,2026-Q1,Vaccines,Vanguard,True,E-commerce,National,National,3058988.94,139045
2024-04,2024-Q2,Vaccines,ImmunoCore Canine,False,Veterinary,Region,Northeast,2967477.98,141308
2024-04,2024-Q2,Vaccines,ImmunoCore Canine,False,Veterinary,Region,South,4577555.11,217979
2024-04,2024-Q2,Vaccines,ImmunoCore Canine,False,Veterinary,Region,Midwest,2717751.93,129417
2024-04,2024-Q2,Vaccines,ImmunoCore Canine,False,Veterinary,Region,West,2956059.35,140765
2024-04,2024-Q2,Vaccines,ImmunoCore Canine,False,Veterinary,National,National,13218844.37,629469
2024-04,2024-Q2,Vaccines,ImmunoCore Canine,False,Retail,Region,Northeast,274119.11,13053
2024-04,2024-Q2,Vaccines,ImmunoCore Canine,False,Retail,Region,South,436037.94,20764
2024-04,2024-Q2,Vaccines,ImmunoCore Canine,False,Retail,Region,Midwest,268909.0,12805
2024-04,2024-Q2,Vaccines,ImmunoCore Canine,False,Retail,Region,West,280987.46,13380
2024-04,2024-Q2,Vaccines,ImmunoCore Canine,False,Retail,National,National,1260053.51,60003
2024-04,2024-Q2,Vaccines,ImmunoCore Canine,False,E-commerce,Region,Northeast,353000.58,16810
2024-04,2024-Q2,Vaccines,ImmunoCore Canine,False,E-commerce,Region,South,554713.62,26415
2024-04,2024-Q2,Vaccines,ImmunoCore Canine,False,E-commerce,Region,Midwest,320932.35,15282
2024-04,2024-Q2,Vaccines,ImmunoCore Canine,False,E-commerce,Region,West,359834.92,17135
2024-04,2024-Q2,Vaccines,ImmunoCore Canine,False,E-commerce,National,National,1588481.47,75642
2024-05,2024-Q2,Vaccines,ImmunoCore Canine,False,Veterinary,Region,Northeast,2994777.98,142608
2024-05,2024-Q2,Vaccines,ImmunoCore Canine,False,Veterinary,Region,South,4472918.0,212996
2024-05,2024-Q2,Vaccines,ImmunoCore Canine,False,Veterinary,Region,Midwest,2753607.22,131124
2024-05,2024-Q2,Vaccines,ImmunoCore Canine,False,Veterinary,Region,West,3021812.12,143896
2024-05,2024-Q2,Vaccines,ImmunoCore Canine,False,Veterinary,National,National,13243115.32,630625
2024-05,2024-Q2,Vaccines,ImmunoCore Canine,False,Retail,Region,Northeast,287352.37,13683
2024-05,2024-Q2,Vaccines,ImmunoCore Canine,False,Retail,Region,South,444668.04,21175
2024-05,2024-Q2,Vaccines,ImmunoCore Canine,False,Retail,Region,Midwest,270999.19,12905
2024-05,2024-Q2,Vaccines,ImmunoCore Canine,False,Retail,Region,West,284827.15,13563
2024-05,2024-Q2,Vaccines,ImmunoCore Canine,False,Retail,National,National,1287846.75,61326
2024-05,2024-Q2,Vaccines,ImmunoCore Canine,False,E-commerce,Region,Northeast,362347.82,17255
2024-05,2024-Q2,Vaccines,ImmunoCore Canine,False,E-commerce,Region,South,589982.79,28094
2024-05,2024-Q2,Vaccines,ImmunoCore Canine,False,E-commerce,Region,Midwest,344471.13,16403
2024-05,2024-Q2,Vaccines,ImmunoCore Canine,False,E-commerce,Region,West,394283.54,18775
2024-05,2024-Q2,Vaccines,ImmunoCore Canine,False,E-commerce,National,National,1691085.28,80528
2024-06,2024-Q2,Vaccines,ImmunoCore Canine,False,Veterinary,Region,Northeast,2785569.46,132646
2024-06,2024-Q2,Vaccines,ImmunoCore Canine,False,Veterinary,Region,South,4387690.84,208938
2024-06,2024-Q2,Vaccines,ImmunoCore Canine,False,Veterinary,Region,Midwest,2844056.04,135431
2024-06,2024-Q2,Vaccines,ImmunoCore Canine,False,Veterinary,Region,West,2991465.25,142451
2024-06,2024-Q2,Vaccines,ImmunoCore Canine,False,Veterinary,National,National,13008781.58,619466
2024-06,2024-Q2,Vaccines,ImmunoCore Canine,False,Retail,Region,Northeast,270641.01,12888
2024-06,2024-Q2,Vaccines,ImmunoCore Canine,False,Retail,Region,South,403353.39,19207
2024-06,2024-Q2,Vaccines,ImmunoCore Canine,False,Retail,Region,Midwest,264656.58,12603
2024-06,2024-Q2,Vaccines,ImmunoCore Canine,False,Retail,Region,West,295210.04,14058
2024-06,2024-Q2,Vaccines,ImmunoCore Canine,False,Retail,National,National,1233861.02,58755
2024-06,2024-Q2,Vaccines,ImmunoCore Canine,False,E-commerce,Region,Northeast,386164.76,18389
2024-06,2024-Q2,Vaccines,ImmunoCore Canine,False,E-commerce,Region,South,606621.91,28887
2024-06,2024-Q2,Vaccines,ImmunoCore Canine,False,E-commerce,Region,Midwest,367191.51,17485
2024-06,2024-Q2,Vaccines,ImmunoCore Canine,False,E-commerce,Region,West,380990.91,18142
2024-06,2024-Q2,Vaccines,ImmunoCore Canine,False,E-commerce,National,National,1740969.1,82903
2024-07,2024-Q3,Vaccines,ImmunoCore Canine,False,Veterinary,Region,Northeast,2779372.26,132351
2024-07,2024-Q3,Vaccines,ImmunoCore Canine,False,Veterinary,Region,South,4320277.08,205727
2024-07,2024-Q3,Vaccines,ImmunoCore Canine,False,Veterinary,Region,Midwest,2573273.78,122537
2024-07,2024-Q3,Vaccines,ImmunoCore Canine,False,Veterinary,Region,West,2855225.24,135963
2024-07,2024-Q3,Vaccines,ImmunoCore Canine,False,Veterinary,National,National,12528148.36,596578
2024-07,2024-Q3,Vaccines,ImmunoCore Canine,False,Retail,Region,Northeast,264449.52,12593
2024-07,2024-Q3,Vaccines,ImmunoCore Canine,False,Retail,Region,South,419675.45,19985
2024-07,2024-Q3,Vaccines,ImmunoCore Canine,False,Retail,Region,Midwest,257218.39,12248
2024-07,2024-Q3,Vaccines,ImmunoCore Canine,False,Retail,Region,West,278770.77,13275
2024-07,2024-Q3,Vaccines,ImmunoCore Canine,False,Retail,National,National,1220114.13,58101
2024-07,2024-Q3,Vaccines,ImmunoCore Canine,False,E-commerce,Region,Northeast,386622.5,18411
2024-07,2024-Q3,Vaccines,ImmunoCore Canine,False,E-commerce,Region,South,572326.05,27254
2024-07,2024-Q3,Vaccines,ImmunoCore Canine,False,E-commerce,Region,Midwest,352667.47,16794
2024-07,2024-Q3,Vaccines,ImmunoCore Canine,False,E-commerce,Region,West,398347.41,18969
2024-07,2024-Q3,Vaccines,ImmunoCore Canine,False,E-commerce,National,National,1709963.44,81427
2024-08,2024-Q3,Vaccines,ImmunoCore Canine,False,Veterinary,Region,Northeast,2663918.67,126853
2024-08,2024-Q3,Vaccines,ImmunoCore Canine,False,Veterinary,Region,South,4137195.96,197009
2024-08,2024-Q3,Vaccines,ImmunoCore Canine,False,Veterinary,Region,Midwest,2399822.02,114277
2024-08,2024-Q3,Vaccines,ImmunoCore Canine,False,Veterinary,Region,West,2631671.25,125318
2024-08,2024-Q3,Vaccines,ImmunoCore Canine,False,Veterinary,National,National,11832607.9,563458
2024-08,2024-Q3,Vaccines,ImmunoCore Canine,False,Retail,Region,Northeast,258317.75,12301
2024-08,2024-Q3,Vaccines,ImmunoCore Canine,False,Retail,Region,South,385840.59,18373
2024-08,2024-Q3,Vaccines,ImmunoCore Canine,False,Retail,Region,Midwest,229159.36,10912
2024-08,2024-Q3,Vaccines,ImmunoCore Canine,False,Retail,Region,West,268196.14,12771
2024-08,2024-Q3,Vaccines,ImmunoCore Canine,False,Retail,National,National,1141513.84,54358
2024-08,2024-Q3,Vaccines,ImmunoCore Canine,False,E-commerce,Region,Northeast,386369.89,18399
2024-08,2024-Q3,Vaccines,ImmunoCore Canine,False,E-commerce,Region,South,644995.23,30714
2024-08,2024-Q3,Vaccines,ImmunoCore Canine,False,E-commerce,Region,Midwest,379698.63,18081
2024-08,2024-Q3,Vaccines,ImmunoCore Canine,False,E-commerce,Region,West,404998.3,19286
2024-08,2024-Q3,Vaccines,ImmunoCore Canine,False,E-commerce,National,National,1816062.06,86479
2024-09,2024-Q3,Vaccines,ImmunoCore Canine,False,Veterinary,Region,Northeast,2429222.33,115677
2024-09,2024-Q3,Vaccines,ImmunoCore Canine,False,Veterinary,Region,South,3716789.43,176990
2024-09,2024-Q3,Vaccines,ImmunoCore Canine,False,Veterinary,Region,Midwest,2203359.63,104922
2024-09,2024-Q3,Vaccines,ImmunoCore Canine,False,Veterinary,Region,West,2592243.74,123440
2024-09,2024-Q3,Vaccines,ImmunoCore Canine,False,Veterinary,National,National,10941615.13,521029
2024-09,2024-Q3,Vaccines,ImmunoCore Canine,False,Retail,Region,Northeast,229263.63,10917
2024-09,2024-Q3,Vaccines,ImmunoCore Canine,False,Retail,Region,South,322377.14,15351
2024-09,2024-Q3,Vaccines,ImmunoCore Canine,False,Retail,Region,Midwest,212914.53,10139
2024-09,2024-Q3,Vaccines,ImmunoCore Canine,False,Retail,Region,West,231814.13,11039
2024-09,2024-Q3,Vaccines,ImmunoCore Canine,False,Retail,National,National,996369.43,47446
2024-09,2024-Q3,Vaccines,ImmunoCore Canine,False,E-commerce,Region,Northeast,376680.37,17937
2024-09,2024-Q3,Vaccines,ImmunoCore Canine,False,E-commerce,Region,South,564754.14,26893
2024-09,2024-Q3,Vaccines,ImmunoCore Canine,False,E-commerce,Region,Midwest,364866.02,17375
2024-09,2024-Q3,Vaccines,ImmunoCore Canine,False,E-commerce,Region,West,364280.32,17347
2024-09,2024-Q3,Vaccines,ImmunoCore Canine,False,E-commerce,National,National,1670580.85,79551
2024-10,2024-Q4,Vaccines,ImmunoCore Canine,False,Veterinary,Region,Northeast,2324907.69,110710
2024-10,2024-Q4,Vaccines,ImmunoCore Canine,False,Veterinary,Region,South,3413147.54,162531
2024-10,2024-Q4,Vaccines,ImmunoCore Canine,False,Veterinary,Region,Midwest,2082095.81,99147
2024-10,2024-Q4,Vaccines,ImmunoCore Canine,False,Veterinary,Region,West,2317976.71,110380
2024-10,2024-Q4,Vaccines,ImmunoCore Canine,False,Veterinary,National,National,10138127.75,482768
2024-10,2024-Q4,Vaccines,ImmunoCore Canine,False,Retail,Region,Northeast,206010.5,9810
2024-10,2024-Q4,Vaccines,ImmunoCore Canine,False,Retail,Region,South,331078.03,15766
2024-10,2024-Q4,Vaccines,ImmunoCore Canine,False,Retail,Region,Midwest,207983.83,9904
2024-10,2024-Q4,Vaccines,ImmunoCore Canine,False,Retail,Region,West,209905.9,9996
2024-10,2024-Q4,Vaccines,ImmunoCore Canine,False,Retail,National,National,954978.26,45475
2024-10,2024-Q4,Vaccines,ImmunoCore Canine,False,E-commerce,Region,Northeast,352344.91,16778
2024-10,2024-Q4,Vaccines,ImmunoCore Canine,False,E-commerce,Region,South,549559.71,26170
2024-10,2024-Q4,Vaccines,ImmunoCore Canine,False,E-commerce,Region,Midwest,340125.57,16196
2024-10,2024-Q4,Vaccines,ImmunoCore Canine,False,E-commerce,Region,West,380891.37,18138
2024-10,2024-Q4,Vaccines,ImmunoCore Canine,False,E-commerce,National,National,1622921.57,77282
2024-11,2024-Q4,Vaccines,ImmunoCore Canine,False,Veterinary,Region,Northeast,2222790.75,105847
2024-11,2024-Q4,Vaccines,ImmunoCore Canine,False,Veterinary,Region,South,3379415.93,160925
2024-11,2024-Q4,Vaccines,ImmunoCore Canine,False,Veterinary,Region,Midwest,2041110.52,97196
2024-11,2024-Q4,Vaccines,ImmunoCore Canine,False,Veterinary,Region,West,2338633.12,111363
2024-11,2024-Q4,Vaccines,ImmunoCore Canine,False,Veterinary,National,National,9981950.31,475331
2024-11,2024-Q4,Vaccines,ImmunoCore Canine,False,Retail,Region,Northeast,210234.87,10011
2024-11,2024-Q4,Vaccines,ImmunoCore Canine,False,Retail,Region,South,333748.44,15893
2024-11,2024-Q4,Vaccines,ImmunoCore Canine,False,Retail,Region,Midwest,198318.7,9444
2024-11,2024-Q4,Vaccines,ImmunoCore Canine,False,Retail,Region,West,235011.28,11191
2024-11,2024-Q4,Vaccines,ImmunoCore Canine,False,Retail,National,National,977313.29,46539
2024-11,2024-Q4,Vaccines,ImmunoCore Canine,False,E-commerce,Region,Northeast,369991.54,17619
2024-11,2024-Q4,Vaccines,ImmunoCore Canine,False,E-commerce,Region,South,564809.65,26896
2024-11,2024-Q4,Vaccines,ImmunoCore Canine,False,E-commerce,Region,Midwest,358027.68,17049
2024-11,2024-Q4,Vaccines,ImmunoCore Canine,False,E-commerce,Region,West,376410.33,17924
2024-11,2024-Q4,Vaccines,ImmunoCore Canine,False,E-commerce,National,National,1669239.2,79488
2024-12,2024-Q4,Vaccines,ImmunoCore Canine,False,Veterinary,Region,Northeast,2160520.89,102882
2024-12,2024-Q4,Vaccines,ImmunoCore Canine,False,Veterinary,Region,South,3631589.48,172933
2024-12,2024-Q4,Vaccines,ImmunoCore Canine,False,Veterinary,Region,Midwest,2202847.48,104897
2024-12,2024-Q4,Vaccines,ImmunoCore Canine,False,Veterinary,Region,West,2423036.5,115383
2024-12,2024-Q4,Vaccines,ImmunoCore Canine,False,Veterinary,National,National,10417994.35,496095
2024-12,2024-Q4,Vaccines,ImmunoCore Canine,False,Retail,Region,Northeast,213350.25,10160
2024-12,2024-Q4,Vaccines,ImmunoCore Canine,False,Retail,Region,South,315657.51,15031
2024-12,2024-Q4,Vaccines,ImmunoCore Canine,False,Retail,Region,Midwest,197246.25,9393
2024-12,2024-Q4,Vaccines,ImmunoCore Canine,False,Retail,Region,West,232450.07,11069
2024-12,2024-Q4,Vaccines,ImmunoCore Canine,False,Retail,National,National,958704.08,45653
2024-12,2024-Q4,Vaccines,ImmunoCore Canine,False,E-commerce,Region,Northeast,397676.52,18937
2024-12,2024-Q4,Vaccines,ImmunoCore Canine,False,E-commerce,Region,South,594753.89,28322
2024-12,2024-Q4,Vaccines,ImmunoCore Canine,False,E-commerce,Region,Midwest,378775.34,18037
2024-12,2024-Q4,Vaccines,ImmunoCore Canine,False,E-commerce,Region,West,414684.87,19747
2024-12,2024-Q4,Vaccines,ImmunoCore Canine,False,E-commerce,National,National,1785890.62,85042
2025-01,2025-Q1,Vaccines,ImmunoCore Canine,False,Veterinary,Region,Northeast,2578304.94,122776
2025-01,2025-Q1,Vaccines,ImmunoCore Canine,False,Veterinary,Region,South,3903767.48,185894
2025-01,2025-Q1,Vaccines,ImmunoCore Canine,False,Veterinary,Region,Midwest,2349675.51,111889
2025-01,2025-Q1,Vaccines,ImmunoCore Canine,False,Veterinary,Region,West,2748194.92,130866
2025-01,2025-Q1,Vaccines,ImmunoCore Canine,False,Veterinary,National,National,11579942.85,551426
2025-01,2025-Q1,Vaccines,ImmunoCore Canine,False,Retail,Region,Northeast,227640.3,10840
2025-01,2025-Q1,Vaccines,ImmunoCore Canine,False,Retail,Region,South,343667.12,16365
2025-01,2025-Q1,Vaccines,ImmunoCore Canine,False,Retail,Region,Midwest,209978.17,9999
2025-01,2025-Q1,Vaccines,ImmunoCore Canine,False,Retail,Region,West,232538.82,11073
2025-01,2025-Q1,Vaccines,ImmunoCore Canine,False,Retail,National,National,1013824.42,48277
2025-01,2025-Q1,Vaccines,ImmunoCore Canine,False,E-commerce,Region,Northeast,435357.89,20731
2025-01,2025-Q1,Vaccines,ImmunoCore Canine,False,E-commerce,Region,South,695876.03,33137
2025-01,2025-Q1,Vaccines,ImmunoCore Canine,False,E-commerce,Region,Midwest,431668.56,20556
2025-01,2025-Q1,Vaccines,ImmunoCore Canine,False,E-commerce,Region,West,476063.9,22670
2025-01,2025-Q1,Vaccines,ImmunoCore Canine,False,E-commerce,National,National,2038966.38,97094
2025-02,2025-Q1,Vaccines,ImmunoCore Canine,False,Veterinary,Region,Northeast,2621198.72,124819
2025-02,2025-Q1,Vaccines,ImmunoCore Canine,False,Veterinary,Region,South,4220241.29,200964
2025-02,2025-Q1,Vaccines,ImmunoCore Canine,False,Veterinary,Region,Midwest,2507823.99,119420
2025-02,2025-Q1,Vaccines,ImmunoCore Canine,False,Veterinary,Region,West,2802216.93,133439
2025-02,2025-Q1,Vaccines,ImmunoCore Canine,False,Veterinary,National,National,12151480.93,578642
2025-02,2025-Q1,Vaccines,ImmunoCore Canine,False,Retail,Region,Northeast,221709.24,10558
2025-02,2025-Q1,Vaccines,ImmunoCore Canine,False,Retail,Region,South,350919.81,16710
2025-02,2025-Q1,Vaccines,ImmunoCore Canine,False,Retail,Region,Midwest,216682.63,10318
2025-02,2025-Q1,Vaccines,ImmunoCore Canine,False,Retail,Region,West,223291.26,10633
2025-02,2025-Q1,Vaccines,ImmunoCore Canine,False,Retail,National,National,1012602.93,48219
2025-02,2025-Q1,Vaccines,ImmunoCore Canine,False,E-commerce,Region,Northeast,468332.78,22302
2025-02,2025-Q1,Vaccines,ImmunoCore Canine,False,E-commerce,Region,South,752359.14,35827
2025-02,2025-Q1,Vaccines,ImmunoCore Canine,False,E-commerce,Region,Midwest,438895.49,20900
2025-02,2025-Q1,Vaccines,ImmunoCore Canine,False,E-commerce,Region,West,491405.23,23400
2025-02,2025-Q1,Vaccines,ImmunoCore Canine,False,E-commerce,National,National,2150992.65,102428
2025-03,2025-Q1,Vaccines,ImmunoCore Canine,False,Veterinary,Region,Northeast,2612063.17,124384
2025-03,2025-Q1,Vaccines,ImmunoCore Canine,False,Veterinary,Region,South,4132336.8,196778
2025-03,2025-Q1,Vaccines,ImmunoCore Canine,False,Veterinary,Region,Midwest,2439881.73,116185
2025-03,2025-Q1,Vaccines,ImmunoCore Canine,False,Veterinary,Region,West,2869302.01,136633
2025-03,2025-Q1,Vaccines,ImmunoCore Canine,False,Veterinary,National,National,12053583.72,573980
2025-03,2025-Q1,Vaccines,ImmunoCore Canine,False,Retail,Region,Northeast,225120.89,10720
2025-03,2025-Q1,Vaccines,ImmunoCore Canine,False,Retail,Region,South,372732.94,17749
2025-03,2025-Q1,Vaccines,ImmunoCore Canine,False,Retail,Region,Midwest,224651.26,10698
2025-03,2025-Q1,Vaccines,ImmunoCore Canine,False,Retail,Region,West,260885.2,12423
2025-03,2025-Q1,Vaccines,ImmunoCore Canine,False,Retail,National,National,1083390.3,51590
2025-03,2025-Q1,Vaccines,ImmunoCore Canine,False,E-commerce,Region,Northeast,512792.29,24419
2025-03,2025-Q1,Vaccines,ImmunoCore Canine,False,E-commerce,Region,South,726345.59,34588
